date_value,country,total_cases,total_deaths,new_cases,new_deaths,id_pandemic,year,month,day,day_of_week,is_weekend,quarter,mortality_rate,cases_growth_rate_7d,deaths_growth_rate_7d,new_cases_ma7,new_deaths_ma7,total_cases_normalized,total_deaths_normalized,new_cases_normalized,new_deaths_normalized,mortality_rate_normalized,cases_growth_rate_7d_normalized,deaths_growth_rate_7d_normalized,new_cases_ma7_normalized,new_deaths_ma7_normalized
2020-03-01,Armenia,1,0,1,0,1,2020,3,1,6,1,1,0.0,,,1.0,0.0,0.0,0.0,1.2944146009966992e-05,0.0,0.0,,,1.4855088610603563e-05,0.0
2020-03-02,Armenia,1,0,0,0,1,2020,3,2,0,0,1,0.0,,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,7.4275443053017815e-06,0.0
2020-03-03,Armenia,1,0,0,0,1,2020,3,3,1,0,1,0.0,,,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,4.95169620353452e-06,0.0
2020-03-04,Armenia,1,0,0,0,1,2020,3,4,2,0,1,0.0,,,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,3.7137721526508907e-06,0.0
2020-03-05,Armenia,1,0,0,0,1,2020,3,5,3,0,1,0.0,,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,,2.9710177221207125e-06,0.0
2020-03-06,Armenia,1,0,0,0,1,2020,3,6,4,0,1,0.0,,,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,,2.47584810176726e-06,0.0
2020-03-07,Armenia,1,0,0,0,1,2020,3,7,5,1,1,0.0,,,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,,,2.1221555158005087e-06,0.0
2020-03-08,Armenia,1,0,0,0,1,2020,3,8,6,1,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027643303164246124,,0.0,0.0
2020-03-09,Armenia,1,0,0,0,1,2020,3,9,0,0,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027643303164246124,,0.0,0.0
2020-03-10,Armenia,1,0,0,0,1,2020,3,10,1,0,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027643303164246124,,0.0,0.0
2020-03-11,Armenia,1,0,0,0,1,2020,3,11,2,0,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027643303164246124,,0.0,0.0
2020-03-12,Armenia,4,0,3,0,1,2020,3,12,3,0,1,0.0,3.0,,0.42857142857142855,0.0,6.992586459835282e-07,0.0,3.8832438029900976e-05,0.0,0.0,0.01652985336420403,,6.3664665474015265e-06,0.0
2020-03-13,Armenia,8,0,4,0,1,2020,3,13,4,0,1,0.0,7.0,,1.0,0.0,1.6316035072948993e-06,0.0,5.177658403986797e-05,0.0,0.0,0.03488388409457658,,1.4855088610603563e-05,0.0
2020-03-14,Armenia,18,0,10,0,1,2020,3,14,5,1,1,0.0,17.0,,2.4285714285714284,0.0,3.962465660573327e-06,0.0,0.00012944146009966992,0.0,0.0,0.08076896092050798,,3.607664376860865e-05,0.0
2020-03-15,Armenia,26,0,8,0,1,2020,3,15,6,1,1,0.0,25.0,,3.5714285714285716,0.0,5.827155383196069e-06,0.0,0.00010355316807973594,0.0,0.0,0.11747702238125307,,5.3053887895012723e-05,0.0
2020-03-16,Armenia,52,0,26,0,1,2020,3,16,0,0,1,0.0,51.0,,7.285714285714286,0.0,1.1887396981719981e-05,0.0,0.0003365477962591418,0.0,0.0,0.23677822212867466,,0.00010822993130582595,0.0
2020-03-17,Armenia,78,0,26,0,1,2020,3,17,1,0,1,0.0,77.0,,11.0,0.0,1.7947638580243893e-05,0.0,0.0003365477962591418,0.0,0.0,0.35607942187609626,,0.00016340597471663917,0.0
2020-03-18,Armenia,84,0,6,0,1,2020,3,18,2,0,1,0.0,83.0,,11.857142857142858,0.0,1.934615587221095e-05,0.0,7.766487605980195e-05,0.0,0.0,0.3836104679716551,,0.00017613890781144226,0.0
2020-03-19,Armenia,115,0,31,0,1,2020,3,19,3,0,1,0.0,27.75,,15.857142857142858,0.0,2.6571828547374075e-05,0.0,0.00040126852630897674,0.0,0.0,0.13009541850838421,,0.0002355592622538565,0.0
2020-03-20,Armenia,136,0,21,0,1,2020,3,20,4,0,1,0.0,16.0,,18.285714285714285,0.0,3.1466639069258775e-05,0.0,0.00027182706620930685,0.0,0.0,0.07618045323791484,,0.0002716359060224651,0.0
2020-03-21,Armenia,160,0,24,0,1,2020,3,21,5,1,1,0.0,7.888888888888889,,20.285714285714285,0.0,3.7060708237127e-05,0.0,0.0003106595042392078,0.0,0.0,0.03896255759021493,,0.00030134608324367223,0.0
2020-03-22,Armenia,194,0,34,0,1,2020,3,22,6,1,1,0.0,6.461538461538462,,24.0,0.0,4.4985639558273654e-05,0.0,0.00044010096433887776,0.0,0.0,0.03241314918856489,,0.00035652212665448547,0.0
2020-03-23,Armenia,235,0,41,0,1,2020,3,23,0,0,1,0.0,3.519230769230769,,26.142857142857142,0.0,5.4542174386715206e-05,0.0,0.0005307099864086467,0.0,0.0,0.01891234773785816,,0.0003883544593914931,0.0
2020-03-24,Armenia,249,0,14,0,1,2020,3,24,1,0,1,0.0,2.1923076923076925,,24.428571428571427,0.0,5.7805381401305e-05,0.0,0.0001812180441395379,0.0,0.0,0.012823751005186493,,0.000362888593201887,0.0
2020-03-25,Armenia,265,0,16,0,1,2020,3,25,2,0,1,0.0,2.1547619047619047,,25.857142857142858,0.0,6.153476084655049e-05,0.0,0.00020710633615947187,0.0,0.0,0.012651471870583636,,0.00038411014835989214,0.0
2020-03-26,Armenia,290,1,25,1,1,2020,3,26,3,0,1,0.0034482758620689655,1.5217391304347827,inf,25.0,0.14285714285714285,6.736191622974655e-05,6.756254602698448e-06,0.0003236036502491748,0.0002572678157962439,0.0034482758620689655,0.009746842007327216,,0.00037137721526508906,6.383657835939994e-05
2020-03-27,Armenia,329,1,39,0,1,2020,3,27,4,0,1,0.00303951367781155,1.4191176470588234,inf,27.571428571428573,0.14285714285714285,7.645227862753243e-05,6.756254602698448e-06,0.0005048216943887127,0.0,0.00303951367781155,0.009275962542457522,,0.00040957601454949825,6.383657835939994e-05
2020-03-28,Armenia,407,1,78,0,1,2020,3,28,5,1,1,0.002457002457002457,1.5437500000000002,inf,35.285714285714285,0.14285714285714285,9.463300342310415e-05,6.756254602698448e-06,0.0010096433887774254,0.0,0.002457002457002457,0.00984783905142777,,0.0005241724124027257,6.383657835939994e-05
2020-03-29,Armenia,424,3,17,2,1,2020,3,29,6,1,1,0.007075471698113208,1.1855670103092781,inf,32.857142857142854,0.42857142857142855,9.859546908367749e-05,2.0268763808095344e-05,0.00022005048216943888,0.0005145356315924878,0.007075471698113208,0.008204313651457714,,0.000488095768634117,0.0001915097350781998
2020-03-30,Armenia,482,3,58,0,1,2020,3,30,0,0,1,0.006224066390041493,1.0510638297872341,inf,35.285714285714285,0.42857142857142855,0.00011211446957269237,2.0268763808095344e-05,0.0007507604685780856,0.0,0.006224066390041493,0.007587144774299103,,0.0005241724124027257,0.0001915097350781998
2020-03-31,Armenia,532,3,50,0,1,2020,3,31,1,0,1,0.005639097744360902,1.1365461847389557,inf,40.42857142857143,0.42857142857142855,0.0001237687803390845,2.0268763808095344e-05,0.0006472073004983496,0.0,0.005639097744360902,0.007979381216721232,,0.000600570010971544,0.0001915097350781998
2020-04-01,Armenia,571,4,39,1,1,2020,4,1,2,0,2,0.0070052539404553416,1.1547169811320757,inf,43.714285714285715,0.5714285714285714,0.00013285914273687037,2.7025018410793794e-05,0.0005048216943887127,0.0002572678157962439,0.0070052539404553416,0.008062758055569897,,0.0006493795878349557,0.00025534631343759976
2020-04-02,Armenia,663,7,92,3,1,2020,4,2,3,0,2,0.010558069381598794,1.286206896551724,6.0,53.285714285714285,0.8571428571428571,0.0001543030745470319,4.729378221888914e-05,0.0011908614329169632,0.0007718034473887317,0.010558069381598794,0.008666100542656477,0.0,0.0007915640073935898,0.0003830194701563996
2020-04-03,Armenia,736,7,73,0,1,2020,4,3,4,0,2,0.009510869565217392,1.2370820668693008,6.0,58.142857142857146,0.8571428571428571,0.00017131836826596444,4.729378221888914e-05,0.0009449226587275904,0.0,0.009510869565217392,0.008440690884252597,0.0,0.0008637172949308072,0.0003830194701563996
2020-04-04,Armenia,770,7,34,0,1,2020,4,4,5,1,2,0.00909090909090909,0.8918918918918919,6.0,51.857142857142854,0.8571428571428571,0.00017924329958711108,4.729378221888914e-05,0.00044010096433887776,0.0,0.00909090909090909,0.0068567831144130875,0.0,0.0007703424522355847,0.0003830194701563996
2020-04-05,Armenia,822,7,52,0,1,2020,4,5,6,1,2,0.00851581508515815,0.9386792452830188,1.3333333333333335,56.857142857142854,0.5714285714285714,0.0001913637827841589,4.729378221888914e-05,0.0006730955925182836,0.0,0.00851581508515815,0.0070714672448964734,0.0,0.0008446178952886025,0.00025534631343759976
2020-04-06,Armenia,833,8,11,1,1,2020,4,6,0,0,2,0.009603841536614645,0.7282157676348548,1.6666666666666665,50.142857142857146,0.7142857142857143,0.00019392773115276516,5.405003682158759e-05,0.00014238560610963693,0.0002572678157962439,0.009603841536614645,0.0061057539608026035,0.0,0.0007448765860459787,0.00031918289179699974
2020-04-07,Armenia,853,8,20,0,1,2020,4,7,1,0,2,0.009378663540445486,0.6033834586466165,1.6666666666666665,45.857142857142854,0.7142857142857143,0.00019858945545932202,5.405003682158759e-05,0.00025888292019933984,0.0,0.009378663540445486,0.005532959951974232,0.0,0.0006812119205719633,0.00031918289179699974
2020-04-08,Armenia,881,9,28,1,1,2020,4,8,2,0,2,0.01021566401816118,0.542907180385289,1.25,44.285714285714285,0.7142857142857143,0.00020511586948850161,6.080629142428603e-05,0.0003624360882790758,0.0002572678157962439,0.01021566401816118,0.00525546408455749,0.0,0.0006578682098981577,0.00031918289179699974
2020-04-09,Armenia,921,10,40,1,1,2020,4,9,3,0,2,0.010857763300760043,0.3891402714932126,0.4285714285714286,36.857142857142854,0.42857142857142855,0.00021443931810161533,6.756254602698448e-05,0.0005177658403986797,0.0002572678157962439,0.010857763300760043,0.004549903441777598,0.0,0.0005475161230765312,0.0001915097350781998
2020-04-10,Armenia,937,12,16,2,1,2020,4,10,4,0,2,0.012806830309498399,0.27309782608695654,0.7142857142857142,28.714285714285715,0.7142857142857143,0.00021816869754686082,8.107505523238138e-05,0.00020710633615947187,0.0005145356315924878,0.012806830309498399,0.004017441789524097,0.0,0.0004265532586759023,0.00031918289179699974
2020-04-11,Armenia,967,13,30,1,1,2020,4,11,5,1,2,0.01344364012409514,0.25584415584415576,0.8571428571428572,28.142857142857142,0.8571428571428571,0.0002251612840066961,8.783130983507983e-05,0.0003883243802990098,0.0002572678157962439,0.01344364012409514,0.0039382731910620776,0.0,0.0004180646366127002,0.0003830194701563996
2020-04-12,Armenia,1013,13,46,0,1,2020,4,12,6,1,2,0.012833168805528134,0.23236009732360108,0.8571428571428572,27.285714285714285,0.8571428571428571,0.00023588324991177687,8.783130983507983e-05,0.0005954307164584816,0.0,0.012833168805528134,0.0038305164081220452,0.0,0.0004053317035178972,0.0003830194701563996
2020-04-13,Armenia,1039,14,26,1,1,2020,4,13,0,0,2,0.013474494706448507,0.24729891956782724,0.75,29.428571428571427,0.8571428571428571,0.00024194349151030077,9.458756443777828e-05,0.0003365477962591418,0.0002572678157962439,0.013474494706448507,0.0038990633087585703,0.0,0.0004371640362549048,0.0003830194701563996
2020-04-14,Armenia,1067,16,28,2,1,2020,4,14,1,0,2,0.01499531396438613,0.2508792497069168,1.0,30.571428571428573,1.1428571428571428,0.0002484699055394804,0.00010810007364317517,0.0003624360882790758,0.0005145356315924878,0.01499531396438613,0.003915491681108003,0.0,0.0004541412803813089,0.0005106926268751995
