date_value,country,total_cases,total_deaths,new_cases,new_deaths,id_pandemic,year,month,day,day_of_week,is_weekend,quarter,mortality_rate,cases_growth_rate_7d,deaths_growth_rate_7d,new_cases_ma7,new_deaths_ma7,total_cases_normalized,total_deaths_normalized,new_cases_normalized,new_deaths_normalized,mortality_rate_normalized,cases_growth_rate_7d_normalized,deaths_growth_rate_7d_normalized,new_cases_ma7_normalized,new_deaths_ma7_normalized
2020-05-05,Hungary,3065,363,30,12,1,2020,5,5,1,0,2,0.11843393148450244,0.15704039260098157,0.24742268041237114,59.42857142857143,10.285714285714286,0.0007141761637645102,0.0024525204207795368,0.0003883243802990098,0.0030872137895549268,0.11843393148450244,0.003484911364351659,0.0,0.0008828166945730118,0.004596233641876796
2020-05-06,Hungary,3111,373,46,10,1,2020,5,6,2,0,2,0.11989713918354226,0.1408140814081409,0.2433333333333334,54.857142857142854,10.428571428571429,0.000724898129669591,0.002520082966806521,0.0005954307164584816,0.002572678157962439,0.11989713918354226,0.0034104568107831625,0.0,0.0008149077180673954,0.004660070220236196
2020-05-07,Hungary,3150,383,39,10,1,2020,5,7,3,0,2,0.12158730158730159,0.1351351351351351,0.22756410256410264,53.57142857142857,10.142857142857142,0.0007339884920673768,0.0025876455128335057,0.0005048216943887127,0.002572678157962439,0.12158730158730159,0.0033843989221804417,0.0,0.0007958083184251908,0.004532397063517396
2020-05-08,Hungary,3178,392,28,9,1,2020,5,8,4,0,2,0.12334801762114538,0.11002444987775051,0.21362229102167185,45.0,9.857142857142858,0.0007405149060965565,0.0026484518042577915,0.0003624360882790758,0.002315410342166195,0.12334801762114538,0.003269178349961754,0.0,0.0006684789874771603,0.004404723906798596
2020-05-09,Hungary,3213,405,35,13,1,2020,5,9,5,1,2,0.12605042016806722,0.09211420802175385,0.20895522388059695,38.714285714285715,10.0,0.0007486729236330309,0.0027362831140928714,0.0004530451103488447,0.0033444816053511705,0.12605042016806722,0.0031869970676084124,0.0,0.000575104144781938,0.004468560485157996
2020-05-10,Hungary,3263,413,50,8,1,2020,5,10,6,1,2,0.12657064051486364,0.08839226150767177,0.21470588235294108,37.857142857142854,10.428571428571429,0.000760327234399423,0.002790333150914459,0.0006472073004983496,0.0020581425263699513,0.12657064051486364,0.003169918887434346,0.0,0.0005623712116871348,0.004660070220236196
2020-05-11,Hungary,3284,421,21,8,1,2020,5,11,0,0,2,0.1281973203410475,0.08204283360790776,0.19943019943019946,35.57142857142857,10.0,0.0007652220449213077,0.0028443831877360466,0.00027182706620930685,0.0020581425263699513,0.1281973203410475,0.003140784488736208,0.0,0.0005284167234343266,0.004468560485157996
2020-05-12,Hungary,3313,425,29,4,1,2020,5,12,1,0,2,0.12828252339269544,0.0809135399673735,0.1707988980716253,35.42857142857143,8.857142857142858,0.0007719815451658152,0.0028714082061468403,0.0003753802342890428,0.0010290712631849757,0.12828252339269544,0.0031356027161907126,0.0,0.0005262945679185262,0.003957867858282797
2020-05-13,Hungary,3341,430,28,5,1,2020,5,13,2,0,2,0.12870398084405865,0.07393121182899387,0.15281501340482584,32.857142857142854,8.142857142857142,0.0007785079591949948,0.002905189479160333,0.0003624360882790758,0.0012863390789812194,0.12870398084405865,0.0031035642498853716,0.0,0.000488095768634117,0.0036386849664857964
2020-05-14,Hungary,3380,436,39,6,1,2020,5,14,3,0,2,0.1289940828402367,0.07301587301587298,0.13838120104438634,32.857142857142854,7.571428571428571,0.0007875983215927806,0.0029457270067765233,0.0005048216943887127,0.0015436068947774634,0.1289940828402367,0.003099364210709191,0.0,0.000488095768634117,0.0033833386530481967
2020-05-15,Hungary,3417,442,37,6,1,2020,5,15,4,0,2,0.12935323383084577,0.07520453115166781,0.12755102040816335,34.142857142857146,7.142857142857143,0.0007962225115599108,0.002986264534392714,0.0004789334023687787,0.0015436068947774634,0.12935323383084577,0.0031094068853798553,0.0,0.0005071951682763217,0.003191828917969997
2020-05-16,Hungary,3473,448,56,6,1,2020,5,16,5,1,2,0.1289951050964584,0.08092125739184564,0.10617283950617273,37.142857142857146,6.142857142857143,0.0008092753396182701,0.003026802062008905,0.0007248721765581516,0.0015436068947774634,0.1289951050964584,0.003135638127652193,0.0,0.0005517604341081324,0.0027449728694541975
2020-05-17,Hungary,3509,451,36,3,1,2020,5,17,6,1,2,0.12852664576802508,0.07539074471345386,0.09200968523002429,35.142857142857146,5.428571428571429,0.0008176664433700724,0.003047070825817,0.0004659892563588117,0.0007718034473887317,0.12852664576802508,0.0031102613277387134,0.0,0.0005220502568869253,0.002425789977657198
